sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
33509;SDS011;19845;55.684;37.482;2019-11-09T00:01:00;53.30;;;18.00;;
33509;SDS011;19845;55.684;37.482;2019-11-09T00:05:58;98.30;;;21.47;;
33509;SDS011;19845;55.684;37.482;2019-11-09T00:10:56;34.63;;;15.07;;
33509;SDS011;19845;55.684;37.482;2019-11-09T00:15:53;67.43;;;18.50;;
33509;SDS011;19845;55.684;37.482;2019-11-09T00:20:51;53.27;;;18.27;;
33509;SDS011;19845;55.684;37.482;2019-11-09T00:25:48;53.10;;;18.97;;
33509;SDS011;19845;55.684;37.482;2019-11-09T00:30:46;55.37;;;17.53;;
33509;SDS011;19845;55.684;37.482;2019-11-09T00:35:44;92.23;;;21.60;;
33509;SDS011;19845;55.684;37.482;2019-11-09T00:40:41;23.67;;;11.87;;
33509;SDS011;19845;55.684;37.482;2019-11-09T00:45:39;37.73;;;14.97;;
33509;SDS011;19845;55.684;37.482;2019-11-09T00:50:36;49.80;;;15.00;;
33509;SDS011;19845;55.684;37.482;2019-11-09T00:55:34;42.30;;;13.03;;
33509;SDS011;19845;55.684;37.482;2019-11-09T01:00:32;51.23;;;16.07;;
33509;SDS011;19845;55.684;37.482;2019-11-09T01:05:29;59.90;;;13.73;;
33509;SDS011;19845;55.684;37.482;2019-11-09T01:10:27;30.30;;;13.73;;
33509;SDS011;19845;55.684;37.482;2019-11-09T01:20:50;44.70;;;10.87;;
33509;SDS011;19845;55.684;37.482;2019-11-09T01:25:48;49.70;;;12.67;;
33509;SDS011;19845;55.684;37.482;2019-11-09T01:30:46;33.17;;;9.83;;
33509;SDS011;19845;55.684;37.482;2019-11-09T01:35:44;21.73;;;9.83;;
33509;SDS011;19845;55.684;37.482;2019-11-09T01:40:41;16.80;;;9.13;;
33509;SDS011;19845;55.684;37.482;2019-11-09T01:45:39;29.50;;;8.63;;
33509;SDS011;19845;55.684;37.482;2019-11-09T01:50:36;22.90;;;8.73;;
33509;SDS011;19845;55.684;37.482;2019-11-09T01:55:34;17.97;;;6.60;;
33509;SDS011;19845;55.684;37.482;2019-11-09T02:00:31;18.03;;;6.37;;
33509;SDS011;19845;55.684;37.482;2019-11-09T02:05:29;42.57;;;10.47;;
33509;SDS011;19845;55.684;37.482;2019-11-09T02:10:27;11.90;;;6.40;;
33509;SDS011;19845;55.684;37.482;2019-11-09T02:15:24;27.90;;;7.37;;
33509;SDS011;19845;55.684;37.482;2019-11-09T02:20:23;12.73;;;5.97;;
33509;SDS011;19845;55.684;37.482;2019-11-09T02:25:21;11.55;;;6.10;;
33509;SDS011;19845;55.684;37.482;2019-11-09T02:30:19;16.63;;;6.77;;
33509;SDS011;19845;55.684;37.482;2019-11-09T02:35:17;15.03;;;7.17;;
33509;SDS011;19845;55.684;37.482;2019-11-09T02:40:15;14.30;;;5.67;;
33509;SDS011;19845;55.684;37.482;2019-11-09T02:45:12;25.07;;;8.87;;
33509;SDS011;19845;55.684;37.482;2019-11-09T02:50:10;15.20;;;9.13;;
33509;SDS011;19845;55.684;37.482;2019-11-09T02:55:08;14.03;;;5.97;;
33509;SDS011;19845;55.684;37.482;2019-11-09T03:00:28;17.70;;;7.05;;
33509;SDS011;19845;55.684;37.482;2019-11-09T03:05:26;39.00;;;9.47;;
33509;SDS011;19845;55.684;37.482;2019-11-09T03:10:24;9.83;;;4.43;;
33509;SDS011;19845;55.684;37.482;2019-11-09T03:15:22;26.00;;;7.27;;
33509;SDS011;19845;55.684;37.482;2019-11-09T03:20:31;30.75;;;8.85;;
33509;SDS011;19845;55.684;37.482;2019-11-09T03:25:29;40.17;;;9.40;;
33509;SDS011;19845;55.684;37.482;2019-11-09T03:30:26;20.83;;;7.63;;
33509;SDS011;19845;55.684;37.482;2019-11-09T03:35:24;18.10;;;7.20;;
33509;SDS011;19845;55.684;37.482;2019-11-09T03:40:23;21.73;;;7.60;;
33509;SDS011;19845;55.684;37.482;2019-11-09T03:45:25;12.13;;;7.20;;
33509;SDS011;19845;55.684;37.482;2019-11-09T03:50:26;14.70;;;6.80;;
33509;SDS011;19845;55.684;37.482;2019-11-09T04:01:05;14.40;;;4.87;;
33509;SDS011;19845;55.684;37.482;2019-11-09T04:06:05;29.23;;;7.10;;
33509;SDS011;19845;55.684;37.482;2019-11-09T04:11:05;15.40;;;5.83;;
33509;SDS011;19845;55.684;37.482;2019-11-09T04:16:03;16.50;;;7.30;;
33509;SDS011;19845;55.684;37.482;2019-11-09T04:21:01;16.53;;;9.23;;
33509;SDS011;19845;55.684;37.482;2019-11-09T04:25:59;10.23;;;5.80;;
33509;SDS011;19845;55.684;37.482;2019-11-09T04:31:03;24.40;;;6.80;;
33509;SDS011;19845;55.684;37.482;2019-11-09T04:36:03;23.17;;;7.40;;
33509;SDS011;19845;55.684;37.482;2019-11-09T04:46:07;16.70;;;8.13;;
33509;SDS011;19845;55.684;37.482;2019-11-09T04:56:03;15.63;;;7.23;;
33509;SDS011;19845;55.684;37.482;2019-11-09T05:01:01;14.70;;;7.30;;
33509;SDS011;19845;55.684;37.482;2019-11-09T05:05:59;16.50;;;8.33;;
33509;SDS011;19845;55.684;37.482;2019-11-09T05:10:57;13.17;;;6.83;;
33509;SDS011;19845;55.684;37.482;2019-11-09T05:15:55;18.20;;;8.10;;
33509;SDS011;19845;55.684;37.482;2019-11-09T05:20:52;12.30;;;7.13;;
33509;SDS011;19845;55.684;37.482;2019-11-09T05:25:50;15.70;;;7.13;;
33509;SDS011;19845;55.684;37.482;2019-11-09T05:30:49;15.18;;;7.80;;
33509;SDS011;19845;55.684;37.482;2019-11-09T05:35:46;22.97;;;8.53;;
33509;SDS011;19845;55.684;37.482;2019-11-09T05:40:44;19.73;;;8.53;;
33509;SDS011;19845;55.684;37.482;2019-11-09T05:45:42;16.80;;;8.37;;
33509;SDS011;19845;55.684;37.482;2019-11-09T05:50:39;18.60;;;9.07;;
33509;SDS011;19845;55.684;37.482;2019-11-09T05:55:37;17.70;;;10.03;;
33509;SDS011;19845;55.684;37.482;2019-11-09T06:00:35;17.37;;;9.03;;
33509;SDS011;19845;55.684;37.482;2019-11-09T06:05:33;19.60;;;8.33;;
33509;SDS011;19845;55.684;37.482;2019-11-09T06:10:30;28.67;;;12.07;;
33509;SDS011;19845;55.684;37.482;2019-11-09T06:15:28;23.07;;;10.33;;
33509;SDS011;19845;55.684;37.482;2019-11-09T06:20:26;18.37;;;9.83;;
33509;SDS011;19845;55.684;37.482;2019-11-09T06:25:26;18.30;;;9.47;;
33509;SDS011;19845;55.684;37.482;2019-11-09T06:30:24;17.00;;;8.50;;
33509;SDS011;19845;55.684;37.482;2019-11-09T06:35:22;16.47;;;9.80;;
