sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
31666;SDS011;18270;55.74266700;37.63669700;2019-11-24T13:07:35;6.32;;;4.53;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T13:23:48;12.13;;;5.68;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T13:26:26;8.23;;;5.30;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T13:28:52;12.52;;;4.87;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T13:33:47;11.55;;;6.10;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T13:36:13;13.18;;;6.00;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T13:38:43;10.82;;;5.90;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T13:41:13;12.03;;;5.90;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T13:43:40;15.15;;;6.90;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T13:46:07;12.25;;;6.00;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T13:48:33;14.95;;;6.50;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T13:51:00;21.40;;;6.65;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T13:53:26;15.83;;;6.73;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T13:55:52;15.85;;;6.30;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T13:58:19;15.07;;;6.57;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T14:00:46;19.40;;;7.03;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T14:03:12;17.40;;;6.75;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T14:05:38;17.10;;;6.65;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T14:08:05;11.70;;;5.95;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T14:10:32;12.63;;;5.93;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T14:12:58;14.65;;;6.30;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T14:15:24;18.07;;;6.27;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T14:17:51;15.63;;;6.77;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T14:20:17;14.27;;;5.67;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T14:22:44;16.50;;;7.00;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T14:25:11;11.50;;;5.17;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T14:27:37;10.43;;;5.93;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T14:30:04;9.93;;;5.33;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T14:32:32;12.00;;;5.77;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T14:34:59;10.30;;;5.30;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T14:37:25;9.80;;;4.90;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T14:39:52;10.90;;;5.30;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T14:42:19;12.15;;;5.35;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T14:44:48;13.85;;;5.20;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T14:47:15;15.80;;;5.95;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T14:49:41;9.60;;;5.30;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T14:52:08;7.55;;;4.65;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T14:54:34;8.00;;;5.40;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T14:57:00;9.40;;;4.95;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T14:59:27;10.03;;;5.03;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T15:01:54;11.55;;;5.65;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T15:04:20;11.33;;;5.43;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T15:06:47;13.10;;;5.10;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T15:09:13;13.25;;;4.75;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T15:11:40;9.85;;;4.90;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T15:14:07;12.55;;;5.20;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T15:16:34;13.17;;;5.10;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T15:19:00;11.40;;;4.85;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T15:21:27;8.75;;;4.70;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T15:23:54;12.40;;;5.00;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T15:26:20;16.55;;;5.25;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T15:28:47;10.70;;;4.80;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T15:31:13;10.90;;;5.25;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T15:33:40;9.07;;;5.07;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T15:36:07;12.75;;;4.60;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T15:38:40;11.30;;;5.12;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T15:41:24;9.03;;;4.90;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T15:43:51;11.15;;;5.30;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T15:46:17;12.80;;;5.00;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T15:48:44;11.00;;;4.95;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T15:51:11;8.20;;;4.80;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T15:53:38;11.15;;;5.50;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T15:56:04;13.00;;;5.55;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T15:58:31;9.13;;;4.93;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T16:00:59;9.37;;;4.63;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T16:03:25;9.80;;;5.15;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T16:05:52;11.10;;;5.03;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T16:08:18;8.90;;;4.55;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T16:10:45;10.70;;;4.95;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T16:13:14;11.85;;;5.00;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T16:15:43;10.20;;;4.75;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T16:18:10;9.20;;;4.55;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T16:20:37;11.07;;;5.37;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T16:23:03;9.55;;;4.40;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T16:25:30;12.05;;;4.85;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T16:27:57;11.05;;;5.45;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T16:30:23;8.95;;;4.80;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T16:32:50;10.53;;;5.17;;
31666;SDS011;21225;55.74266700;37.63669700;2019-11-24T16:35:17;10.15;;;4.65;;
