sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T22:44:53;35.17;;;14.60;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T22:47:25;42.73;;;16.48;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T22:52:28;32.42;;;18.85;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T22:55:00;33.88;;;18.02;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T22:57:32;27.10;;;15.63;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T23:00:11;33.00;;;16.37;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T23:02:46;37.03;;;17.20;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T23:05:18;29.63;;;15.95;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T23:07:51;27.00;;;16.37;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T23:10:23;24.63;;;15.93;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T23:12:55;31.27;;;16.65;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T23:15:28;39.85;;;15.08;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T23:18:00;28.12;;;15.50;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T23:20:33;28.10;;;15.32;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T23:23:06;32.35;;;14.75;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T23:25:38;25.82;;;13.72;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T23:28:11;25.37;;;13.08;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T23:30:44;31.33;;;14.47;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T23:33:17;31.93;;;15.85;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T23:35:50;36.05;;;16.62;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T23:38:22;28.77;;;17.50;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T23:40:53;33.60;;;18.15;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T23:43:25;33.33;;;17.87;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T23:45:57;40.15;;;20.88;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T23:48:29;38.20;;;20.32;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T23:51:01;44.05;;;22.17;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T23:53:33;44.73;;;20.62;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T23:56:05;44.95;;;20.32;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-28T23:58:37;32.17;;;17.67;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T00:01:09;42.98;;;17.95;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T00:03:41;36.98;;;17.87;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T00:06:13;31.25;;;16.70;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T00:11:15;38.43;;;17.63;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T00:13:47;40.63;;;18.15;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T00:16:20;39.33;;;16.70;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T00:21:23;42.85;;;17.27;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T00:23:54;27.45;;;15.25;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T00:26:26;32.08;;;16.87;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T00:28:59;30.62;;;15.60;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T00:31:30;31.25;;;14.83;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T00:34:03;30.40;;;15.90;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T00:39:06;28.67;;;15.65;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T00:41:42;22.13;;;14.60;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T00:44:14;35.15;;;14.95;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T00:49:17;31.50;;;14.10;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T00:51:50;37.50;;;15.55;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T00:56:52;27.80;;;15.53;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T00:59:24;52.10;;;18.07;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T01:01:55;38.35;;;17.07;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T01:04:28;39.73;;;17.77;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T01:07:00;33.28;;;17.35;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T01:09:32;37.83;;;19.20;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T01:12:04;47.35;;;18.45;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T01:14:36;48.73;;;18.90;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T01:17:08;26.35;;;15.63;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T01:19:40;43.63;;;15.28;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T01:22:12;34.80;;;16.17;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T01:24:55;34.73;;;15.88;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T01:27:33;29.42;;;15.65;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T01:30:12;32.05;;;15.78;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T01:32:38;25.12;;;14.98;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T01:35:11;34.95;;;15.60;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T01:37:45;29.92;;;14.80;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T01:45:20;22.70;;;15.00;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T01:47:52;28.65;;;14.47;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T01:50:24;28.23;;;15.03;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T01:52:56;31.57;;;15.23;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T01:55:30;30.45;;;15.48;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T01:58:02;29.67;;;15.83;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T02:00:34;31.90;;;15.55;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T02:03:08;32.83;;;16.97;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T02:05:40;27.55;;;18.07;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T02:08:13;27.62;;;17.55;;
32074;SDS011;18583;55.90139972;37.47705817;2019-09-29T02:10:45;29.50;;;16.52;;
