sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
34201;DHT22;20469;55.638;37.670;2019-11-15T15:40:36;28.60;21.50
34201;DHT22;20469;55.638;37.670;2019-11-15T15:43:01;25.10;25.60
34201;DHT22;20469;55.638;37.670;2019-11-15T15:45:27;23.60;27.50
34201;DHT22;20469;55.638;37.670;2019-11-15T15:47:53;23.00;28.20
34201;DHT22;20469;55.638;37.670;2019-11-15T15:50:18;22.90;28.60
34201;DHT22;20469;55.638;37.670;2019-11-15T15:52:44;22.70;28.90
34201;DHT22;20469;55.638;37.670;2019-11-15T15:55:10;22.70;28.70
34201;DHT22;20469;55.638;37.670;2019-11-15T15:57:35;22.70;28.90
34201;DHT22;20469;55.638;37.670;2019-11-15T16:00:03;22.70;28.90
34201;DHT22;20469;55.638;37.670;2019-11-15T16:02:29;22.70;28.90
34201;DHT22;20469;55.638;37.670;2019-11-15T16:04:54;22.60;28.80
34201;DHT22;20469;55.638;37.670;2019-11-15T16:07:20;22.70;28.80
34201;DHT22;20469;55.638;37.670;2019-11-15T16:09:46;22.60;28.80
34201;DHT22;20469;55.638;37.670;2019-11-15T16:12:11;22.60;28.80
34201;DHT22;20469;55.638;37.670;2019-11-15T16:14:37;22.60;28.90
34201;DHT22;20469;55.638;37.670;2019-11-15T16:17:03;22.70;28.80
34201;DHT22;20469;55.638;37.670;2019-11-15T16:19:28;22.70;28.80
34201;DHT22;20469;55.638;37.670;2019-11-15T16:44:26;2.40;78.30
34201;DHT22;20469;55.638;37.670;2019-11-15T16:46:52;2.80;78.00
34201;DHT22;20469;55.638;37.670;2019-11-15T16:52:05;2.50;76.10
34201;DHT22;20469;55.638;37.670;2019-11-15T16:54:31;2.00;80.30
34201;DHT22;20469;55.638;37.670;2019-11-15T16:56:57;2.80;94.10
34201;DHT22;20469;55.638;37.670;2019-11-15T17:01:02;2.20;83.70
34201;DHT22;20469;55.638;37.670;2019-11-15T17:03:28;1.90;85.40
34201;DHT22;20469;55.638;37.670;2019-11-15T17:05:54;1.90;85.70
34201;DHT22;20469;55.638;37.670;2019-11-15T17:08:20;1.70;86.30
34201;DHT22;20469;55.638;37.670;2019-11-15T17:10:45;1.80;86.60
34201;DHT22;20469;55.638;37.670;2019-11-15T17:13:11;1.70;87.20
34201;DHT22;20469;55.638;37.670;2019-11-15T17:15:37;1.70;86.90
34201;DHT22;20469;55.638;37.670;2019-11-15T17:18:03;1.70;86.80
34201;DHT22;20469;55.638;37.670;2019-11-15T17:20:28;1.60;87.10
34201;DHT22;20469;55.638;37.670;2019-11-15T17:22:54;1.70;86.90
34201;DHT22;20469;55.638;37.670;2019-11-15T17:25:20;1.60;86.60
34201;DHT22;20469;55.638;37.670;2019-11-15T17:27:46;1.60;87.10
34201;DHT22;20469;55.638;37.670;2019-11-15T17:30:11;1.60;87.40
34201;DHT22;20469;55.638;37.670;2019-11-15T17:32:37;1.70;87.20
34201;DHT22;20469;55.638;37.670;2019-11-15T17:35:03;1.70;87.20
34201;DHT22;20469;55.638;37.670;2019-11-15T17:38:18;1.60;87.00
34201;DHT22;20469;55.638;37.670;2019-11-15T17:40:47;1.70;87.10
34201;DHT22;20469;55.638;37.670;2019-11-15T17:43:13;1.60;87.30
34201;DHT22;20469;55.638;37.670;2019-11-15T17:45:38;1.50;87.50
34201;DHT22;20469;55.638;37.670;2019-11-15T17:48:04;1.60;87.60
34201;DHT22;20469;55.638;37.670;2019-11-15T17:50:30;1.60;87.10
34201;DHT22;20469;55.638;37.670;2019-11-15T17:52:56;1.60;87.50
34201;DHT22;20469;55.638;37.670;2019-11-15T17:55:22;1.50;87.70
34201;DHT22;20469;55.638;37.670;2019-11-15T17:57:48;1.50;87.90
34201;DHT22;20469;55.638;37.670;2019-11-15T18:00:14;1.50;87.80
34201;DHT22;20469;55.638;37.670;2019-11-15T18:02:40;1.50;87.60
34201;DHT22;20469;55.638;37.670;2019-11-15T18:05:10;1.40;87.80
34201;DHT22;20469;55.638;37.670;2019-11-15T18:07:36;1.40;87.70
34201;DHT22;20469;55.638;37.670;2019-11-15T18:10:02;1.50;87.50
34201;DHT22;20469;55.638;37.670;2019-11-15T18:12:29;1.50;87.60
34201;DHT22;20469;55.638;37.670;2019-11-15T18:14:55;1.50;87.70
34201;DHT22;20469;55.638;37.670;2019-11-15T18:17:21;1.70;88.10
34201;DHT22;20469;55.638;37.670;2019-11-15T18:19:47;1.80;86.50
34201;DHT22;20469;55.638;37.670;2019-11-15T18:22:13;1.70;86.50
34201;DHT22;20469;55.638;37.670;2019-11-15T18:24:39;1.80;86.60
34201;DHT22;20469;55.638;37.670;2019-11-15T18:27:05;1.70;86.10
34201;DHT22;20469;55.638;37.670;2019-11-15T18:29:32;1.80;86.30
34201;DHT22;20469;55.638;37.670;2019-11-15T18:31:57;1.80;86.70
34201;DHT22;20469;55.638;37.670;2019-11-15T18:34:23;1.90;85.80
34201;DHT22;20469;55.638;37.670;2019-11-15T18:36:49;1.90;85.40
34201;DHT22;20469;55.638;37.670;2019-11-15T18:43:01;2.00;85.20
34201;DHT22;20469;55.638;37.670;2019-11-15T18:45:27;2.00;85.20
34201;DHT22;20469;55.638;37.670;2019-11-15T18:47:53;1.80;85.50
34201;DHT22;20469;55.638;37.670;2019-11-15T18:50:18;1.80;85.70
34201;DHT22;20469;55.638;37.670;2019-11-15T18:52:44;1.90;85.90
34201;DHT22;20469;55.638;37.670;2019-11-15T18:55:10;2.00;85.30
34201;DHT22;20469;55.638;37.670;2019-11-15T18:57:36;1.90;85.10
34201;DHT22;20469;55.638;37.670;2019-11-15T19:00:04;1.80;85.40
34201;DHT22;20469;55.638;37.670;2019-11-15T19:02:30;2.00;85.60
34201;DHT22;20469;55.638;37.670;2019-11-15T19:04:56;1.90;85.30
34201;DHT22;20469;55.638;37.670;2019-11-15T19:07:21;1.80;85.80
34201;DHT22;20469;55.638;37.670;2019-11-15T19:09:47;1.60;86.60
34201;DHT22;20469;55.638;37.670;2019-11-15T19:12:13;1.80;86.30
34201;DHT22;20469;55.638;37.670;2019-11-15T19:14:39;1.80;86.20
34201;DHT22;20469;55.638;37.670;2019-11-15T19:17:04;1.70;86.70
34201;DHT22;20469;55.638;37.670;2019-11-15T19:19:30;1.70;86.70
34201;DHT22;20469;55.638;37.670;2019-11-15T19:21:56;1.80;86.80
34201;DHT22;20469;55.638;37.670;2019-11-15T19:24:21;1.70;86.90
34201;DHT22;20469;55.638;37.670;2019-11-15T19:26:47;1.60;87.30
34201;DHT22;20469;55.638;37.670;2019-11-15T19:29:13;1.70;87.20
34201;DHT22;20469;55.638;37.670;2019-11-15T19:31:39;1.80;86.40
34201;DHT22;20469;55.638;37.670;2019-11-15T19:34:04;1.80;86.80
34201;DHT22;20469;55.638;37.670;2019-11-15T19:36:30;1.70;86.90
34201;DHT22;20469;55.638;37.670;2019-11-15T19:38:56;1.80;87.10
34201;DHT22;20469;55.638;37.670;2019-11-15T19:41:27;1.70;86.90
34201;DHT22;20469;55.638;37.670;2019-11-15T19:44:11;1.70;87.50
34201;DHT22;20469;55.638;37.670;2019-11-15T19:46:37;1.60;87.60
34201;DHT22;20469;55.638;37.670;2019-11-15T19:49:02;1.70;87.50
34201;DHT22;20469;55.638;37.670;2019-11-15T19:51:28;1.60;87.50
34201;DHT22;20469;55.638;37.670;2019-11-15T19:53:54;1.70;87.50
34201;DHT22;20469;55.638;37.670;2019-11-15T19:56:20;1.60;87.60
34201;DHT22;20469;55.638;37.670;2019-11-15T19:58:45;1.60;87.60
34201;DHT22;20469;55.638;37.670;2019-11-15T20:01:11;1.70;87.90
34201;DHT22;20469;55.638;37.670;2019-11-15T20:03:37;1.60;88.10
34201;DHT22;20469;55.638;37.670;2019-11-15T20:06:02;1.70;87.90
34201;DHT22;20469;55.638;37.670;2019-11-15T20:08:28;1.70;87.50
34201;DHT22;20469;55.638;37.670;2019-11-15T20:10:54;1.70;87.70
34201;DHT22;20469;55.638;37.670;2019-11-15T20:13:20;1.60;88.30
34201;DHT22;20469;55.638;37.670;2019-11-15T20:15:45;1.50;88.50
34201;DHT22;20469;55.638;37.670;2019-11-15T20:18:11;1.60;88.30
34201;DHT22;20469;55.638;37.670;2019-11-15T20:20:37;1.60;88.90
34201;DHT22;20469;55.638;37.670;2019-11-15T20:23:02;1.50;88.60
34201;DHT22;20469;55.638;37.670;2019-11-15T20:25:28;1.60;88.40
34201;DHT22;20469;55.638;37.670;2019-11-15T20:27:54;1.60;88.20
34201;DHT22;20469;55.638;37.670;2019-11-15T20:30:19;1.60;88.40
34201;DHT22;20469;55.638;37.670;2019-11-15T20:32:45;1.50;88.70
34201;DHT22;20469;55.638;37.670;2019-11-15T20:35:11;1.60;88.40
34201;DHT22;20469;55.638;37.670;2019-11-15T20:37:36;1.60;88.90
34201;DHT22;20469;55.638;37.670;2019-11-15T20:40:02;1.60;88.80
34201;DHT22;20469;55.638;37.670;2019-11-15T20:42:28;1.50;88.90
34201;DHT22;20469;55.638;37.670;2019-11-15T20:44:54;1.50;88.80
34201;DHT22;20469;55.638;37.670;2019-11-15T20:47:20;1.60;88.70
34201;DHT22;20469;55.638;37.670;2019-11-15T20:49:46;1.60;88.80
34201;DHT22;20469;55.638;37.670;2019-11-15T20:52:14;1.60;88.60
34201;DHT22;20469;55.638;37.670;2019-11-15T20:54:40;1.60;88.60
34201;DHT22;20469;55.638;37.670;2019-11-15T20:57:06;1.60;88.50
34201;DHT22;20469;55.638;37.670;2019-11-15T20:59:32;1.50;88.90
34201;DHT22;20469;55.638;37.670;2019-11-15T21:01:57;1.60;88.80
34201;DHT22;20469;55.638;37.670;2019-11-15T21:04:23;1.60;88.60
34201;DHT22;20469;55.638;37.670;2019-11-15T21:06:49;1.50;89.30
34201;DHT22;20469;55.638;37.670;2019-11-15T21:09:14;1.50;89.40
34201;DHT22;20469;55.638;37.670;2019-11-15T21:11:40;1.50;89.70
34201;DHT22;20469;55.638;37.670;2019-11-15T21:14:06;1.60;89.20
34201;DHT22;20469;55.638;37.670;2019-11-15T21:16:31;1.60;89.60
