sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
35514;SDS011;21625;55.650;37.490;2019-12-01T12:44:07;3.30;;;1.60;;
35514;SDS011;21625;55.650;37.490;2019-12-01T12:46:33;5.70;;;1.37;;
35514;SDS011;21625;55.650;37.490;2019-12-01T12:48:59;2.10;;;1.00;;
35514;SDS011;21625;55.650;37.490;2019-12-01T12:51:25;2.58;;;1.37;;
35514;SDS011;21625;55.650;37.490;2019-12-01T12:53:50;4.35;;;1.58;;
35514;SDS011;21625;55.650;37.490;2019-12-01T12:56:17;3.03;;;1.15;;
35514;SDS011;21625;55.650;37.490;2019-12-01T12:58:42;2.30;;;1.00;;
35514;SDS011;21625;55.650;37.490;2019-12-01T18:11:53;2.50;;;1.57;;
35514;SDS011;21625;55.650;37.490;2019-12-01T19:26:12;4.23;;;2.50;;
35514;SDS011;21625;55.650;37.490;2019-12-01T19:28:41;7.27;;;2.50;;
35514;SDS011;21625;55.650;37.490;2019-12-01T19:31:09;4.40;;;2.60;;
35514;SDS011;21625;55.650;37.490;2019-12-01T19:33:34;7.77;;;2.80;;
35514;SDS011;21625;55.650;37.490;2019-12-01T19:36:02;3.53;;;2.40;;
35514;SDS011;21625;55.650;37.490;2019-12-01T19:38:52;5.18;;;2.70;;
35514;SDS011;21625;55.650;37.490;2019-12-01T19:41:22;6.07;;;2.40;;
35514;SDS011;21625;55.650;37.490;2019-12-01T19:43:48;6.37;;;2.60;;
35514;SDS011;21625;55.650;37.490;2019-12-01T19:46:14;5.43;;;2.80;;
35514;SDS011;21625;55.650;37.490;2019-12-01T19:49:08;4.47;;;2.30;;
35514;SDS011;21625;55.650;37.490;2019-12-01T19:51:42;4.93;;;2.37;;
35514;SDS011;21625;55.650;37.490;2019-12-01T19:54:58;4.40;;;2.40;;
35514;SDS011;21625;55.650;37.490;2019-12-01T19:58:43;3.13;;;2.10;;
35514;SDS011;21625;55.650;37.490;2019-12-01T20:02:15;3.57;;;2.10;;
35514;SDS011;21625;55.650;37.490;2019-12-01T20:05:51;4.82;;;1.75;;
35514;SDS011;21625;55.650;37.490;2019-12-01T20:09:24;4.73;;;2.20;;
35514;SDS011;21625;55.650;37.490;2019-12-01T20:13:23;3.83;;;2.10;;
35514;SDS011;21625;55.650;37.490;2019-12-01T20:16:35;5.05;;;2.28;;
35514;SDS011;21625;55.650;37.490;2019-12-01T20:20:04;4.00;;;2.20;;
35514;SDS011;21625;55.650;37.490;2019-12-01T20:23:31;3.23;;;2.03;;
35514;SDS011;21625;55.650;37.490;2019-12-01T20:26:50;7.77;;;2.57;;
35514;SDS011;21625;55.650;37.490;2019-12-01T20:30:48;4.13;;;2.20;;
35514;SDS011;21625;55.650;37.490;2019-12-01T20:34:40;3.37;;;1.80;;
35514;SDS011;21625;55.650;37.490;2019-12-01T20:41:59;5.20;;;2.10;;
35514;SDS011;21625;55.650;37.490;2019-12-01T20:45:26;3.03;;;1.60;;
35514;SDS011;21625;55.650;37.490;2019-12-01T20:49:08;4.03;;;2.07;;
35514;SDS011;21625;55.650;37.490;2019-12-01T20:52:35;3.77;;;1.63;;
35514;SDS011;21625;55.650;37.490;2019-12-01T20:55:56;3.67;;;1.60;;
35514;SDS011;21625;55.650;37.490;2019-12-01T20:59:30;3.13;;;1.83;;
35514;SDS011;21625;55.650;37.490;2019-12-01T21:03:25;4.43;;;2.28;;
35514;SDS011;21625;55.650;37.490;2019-12-01T21:07:00;4.40;;;1.55;;
35514;SDS011;21625;55.650;37.490;2019-12-01T21:11:09;4.67;;;1.67;;
35514;SDS011;21625;55.650;37.490;2019-12-01T21:14:52;4.67;;;1.70;;
35514;SDS011;21625;55.650;37.490;2019-12-01T21:18:31;3.20;;;1.67;;
35514;SDS011;21625;55.650;37.490;2019-12-01T21:22:05;2.90;;;1.70;;
