sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T16:49:41;3.70;;;1.90;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T16:54:59;4.97;;;2.33;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T16:57:39;2.45;;;1.87;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T17:00:12;4.15;;;2.20;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T17:10:36;2.02;;;1.47;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T17:13:07;2.05;;;1.10;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T17:15:38;1.67;;;0.93;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T17:18:10;5.20;;;0.90;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T17:23:18;1.67;;;0.80;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T17:25:50;1.67;;;1.10;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T17:28:22;2.33;;;1.30;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T17:30:56;1.95;;;1.20;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T17:33:28;2.17;;;1.60;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T17:36:00;2.65;;;1.67;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T17:38:32;2.02;;;1.35;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T17:41:04;1.32;;;0.90;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T17:43:36;1.72;;;1.22;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T17:46:08;5.75;;;3.67;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T17:48:40;2.50;;;1.37;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T17:53:52;2.25;;;1.32;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T17:56:24;2.45;;;1.57;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T17:58:56;3.85;;;1.60;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T18:01:28;3.67;;;1.80;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T18:04:10;1.92;;;1.10;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T18:06:42;1.87;;;1.25;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T18:09:26;1.70;;;1.02;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T18:11:57;2.15;;;1.22;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T18:14:29;1.82;;;1.27;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T18:17:02;1.35;;;1.00;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T18:19:34;3.60;;;1.50;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T18:22:06;4.25;;;2.72;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T18:24:38;1.87;;;1.20;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T18:27:10;3.10;;;1.80;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T18:29:43;5.83;;;1.30;;
31766;SDS011;18341;55.49594408;37.26114303;2019-09-21T18:32:16;4.53;;;1.70;;
