sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
34400;DHT22;20652;55.73519420;38.04871390;2019-11-12T18:43:20;19.80;58.00
34400;DHT22;20652;55.73519420;38.04871390;2019-11-12T18:45:46;19.70;57.50
34400;DHT22;20652;55.73519420;38.04871390;2019-11-12T18:48:13;19.60;57.60
34400;DHT22;20652;55.73519420;38.04871390;2019-11-12T18:50:38;19.60;57.90
34400;DHT22;20652;55.73519420;38.04871390;2019-11-12T18:53:04;19.50;57.60
34400;DHT22;20652;55.73519420;38.04871390;2019-11-12T18:55:31;19.50;58.00
34400;DHT22;20652;55.73519420;38.04871390;2019-11-12T18:57:57;19.50;57.70
34400;DHT22;20652;55.73519420;38.04871390;2019-11-12T19:00:23;19.50;57.50
34400;DHT22;20652;55.73519420;38.04871390;2019-11-12T19:04:38;19.50;57.20
34400;DHT22;20652;55.73519420;38.04871390;2019-11-12T19:07:11;19.50;58.00
34400;DHT22;20652;55.73519420;38.04871390;2019-11-12T19:09:37;19.50;58.10
34400;DHT22;20652;55.73519420;38.04871390;2019-11-12T19:12:02;19.40;58.10
34400;DHT22;20652;55.73519420;38.04871390;2019-11-12T19:14:28;19.40;58.10
34400;DHT22;20652;55.73519420;38.04871390;2019-11-12T19:16:54;19.40;58.30
34400;DHT22;20652;55.73519420;38.04871390;2019-11-12T19:19:20;19.30;58.10
34400;DHT22;20652;55.73519420;38.04871390;2019-11-12T19:21:46;19.30;58.40
34400;DHT22;20652;55.73519420;38.04871390;2019-11-12T19:24:13;19.30;58.40
34400;DHT22;20652;55.73519420;38.04871390;2019-11-12T19:26:38;19.30;58.50
34400;DHT22;20652;55.73519420;38.04871390;2019-11-12T19:29:04;19.30;58.40
34400;DHT22;20652;55.73519420;38.04871390;2019-11-12T19:31:30;19.20;58.40
34400;DHT22;20652;55.73519420;38.04871390;2019-11-12T19:33:56;19.20;58.20
34400;DHT22;20652;55.73519420;38.04871390;2019-11-12T19:36:22;19.20;58.10
34400;DHT22;20652;55.73519420;38.04871390;2019-11-12T19:38:47;19.20;58.40
34400;DHT22;20652;55.73519420;38.04871390;2019-11-12T19:41:13;19.20;58.70
34400;DHT22;20652;55.73519420;38.04871390;2019-11-12T19:43:39;19.20;58.80
34400;DHT22;20652;55.73519420;38.04871390;2019-11-12T19:46:05;19.20;58.80
