sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
30351;DHT22;17150;53.494;8.010;2019-08-16T07:05:29;23.00;61.70
30351;DHT22;17150;53.494;8.010;2019-08-16T07:07:56;23.00;61.60
30351;DHT22;17150;53.494;8.010;2019-08-16T07:12:02;23.00;61.70
30351;DHT22;17150;53.494;8.010;2019-08-16T07:14:30;23.00;61.70
30351;DHT22;17150;53.494;8.010;2019-08-16T07:16:56;23.00;61.70
30351;DHT22;17150;53.494;8.010;2019-08-16T07:19:23;23.20;61.30
30351;DHT22;17150;53.494;8.010;2019-08-16T07:21:50;23.20;60.80
30351;DHT22;17150;53.494;8.010;2019-08-16T07:24:17;23.20;60.80
30351;DHT22;17150;53.494;8.010;2019-08-16T07:26:44;23.20;60.80
30351;DHT22;17150;53.494;8.010;2019-08-16T07:29:11;23.50;60.10
30351;DHT22;17150;53.494;8.010;2019-08-16T07:31:38;23.40;61.20
30351;DHT22;17150;53.494;8.010;2019-08-16T08:27:31;26.90;75.30
30351;DHT22;17150;53.494;8.010;2019-08-16T08:29:58;26.90;57.30
30351;DHT22;17150;53.494;8.010;2019-08-16T08:32:26;25.50;58.40
30351;DHT22;17150;53.494;8.010;2019-08-16T08:34:53;24.90;57.50
30351;DHT22;17150;53.494;8.010;2019-08-16T08:37:21;24.70;58.10
30351;DHT22;17150;53.494;8.010;2019-08-16T08:39:48;24.40;58.50
30351;DHT22;17150;53.494;8.010;2019-08-16T08:42:16;24.30;58.30
30351;DHT22;17150;53.494;8.010;2019-08-16T08:44:44;24.40;57.20
30351;DHT22;17150;53.494;8.010;2019-08-16T08:47:11;24.30;57.10
30351;DHT22;17150;53.494;8.010;2019-08-16T08:49:39;24.20;58.30
30351;DHT22;17150;53.494;8.010;2019-08-16T08:52:06;24.00;58.80
30351;DHT22;17150;53.494;8.010;2019-08-16T08:54:34;24.00;58.00
30351;DHT22;17150;53.494;8.010;2019-08-16T08:57:03;23.90;57.70
30351;DHT22;17150;53.494;8.010;2019-08-16T08:59:31;23.90;57.60
30351;DHT22;17150;53.494;8.010;2019-08-16T09:01:58;23.90;57.60
30351;DHT22;17150;53.494;8.010;2019-08-16T09:04:26;23.90;58.90
30351;DHT22;17150;53.494;8.010;2019-08-16T09:06:54;24.00;58.80
30351;DHT22;17150;53.494;8.010;2019-08-17T15:40:59;23.80;64.60
30351;DHT22;17150;53.494;8.010;2019-08-17T15:43:26;23.70;66.40
30351;DHT22;17150;53.494;8.010;2019-08-17T15:45:54;24.30;64.40
30351;DHT22;17150;53.494;8.010;2019-08-17T15:48:23;24.40;63.80
30351;DHT22;17150;53.494;8.010;2019-08-17T15:50:55;24.80;62.40
30351;DHT22;17150;53.494;8.010;2019-08-17T15:53:28;24.60;63.20
30351;DHT22;17150;53.494;8.010;2019-08-17T15:55:56;23.80;65.10
30351;DHT22;17150;53.494;8.010;2019-08-17T15:58:24;23.20;68.10
30351;DHT22;17150;53.494;8.010;2019-08-17T16:00:53;23.30;66.90
30351;DHT22;17150;53.494;8.010;2019-08-17T16:03:22;23.30;66.90
30351;DHT22;17150;53.494;8.010;2019-08-17T16:05:50;23.30;67.10
30351;DHT22;17150;53.494;8.010;2019-08-17T16:08:18;22.90;67.50
30351;DHT22;17150;53.494;8.010;2019-08-17T16:10:56;22.70;67.90
30351;DHT22;17150;53.494;8.010;2019-08-17T16:13:24;22.70;69.70
30351;DHT22;17150;53.494;8.010;2019-08-17T16:15:52;22.40;71.00
30351;DHT22;17150;53.494;8.010;2019-08-17T16:18:19;22.10;72.60
30351;DHT22;17150;53.494;8.010;2019-08-17T16:20:47;21.80;73.90
30351;DHT22;17150;53.494;8.010;2019-08-17T16:23:15;21.70;74.20
30351;DHT22;17150;53.494;8.010;2019-08-17T16:25:42;21.60;74.90
30351;DHT22;17150;53.494;8.010;2019-08-17T16:28:10;21.60;75.00
30351;DHT22;17150;53.494;8.010;2019-08-17T16:30:55;21.60;75.40
30351;DHT22;17150;53.494;8.010;2019-08-17T16:33:25;21.60;75.50
30351;DHT22;17150;53.494;8.010;2019-08-17T16:35:53;21.60;75.40
30351;DHT22;17150;53.494;8.010;2019-08-17T16:38:21;21.50;76.10
30351;DHT22;17150;53.494;8.010;2019-08-17T16:40:49;21.40;76.10
30351;DHT22;17150;53.494;8.010;2019-08-17T16:43:17;21.30;77.10
30351;DHT22;17150;53.494;8.010;2019-08-17T16:45:44;21.20;77.50
30351;DHT22;17150;53.494;8.010;2019-08-17T16:48:12;21.20;77.20
30351;DHT22;17150;53.494;8.010;2019-08-17T16:50:40;21.30;77.50
30351;DHT22;17150;53.494;8.010;2019-08-17T16:53:07;21.20;77.30
30351;DHT22;17150;53.494;8.010;2019-08-17T16:55:35;21.30;77.60
30351;DHT22;17150;53.494;8.010;2019-08-17T16:58:04;21.20;76.80
30351;DHT22;17150;53.494;8.010;2019-08-17T17:00:57;21.10;77.80
30351;DHT22;17150;53.494;8.010;2019-08-17T17:03:20;21.00;78.30
30351;DHT22;17150;53.494;8.010;2019-08-17T17:05:48;20.80;80.00
30351;DHT22;17150;53.494;8.010;2019-08-17T17:08:16;20.80;79.40
30351;DHT22;17150;53.494;8.010;2019-08-17T17:10:44;20.60;80.20
30351;DHT22;17150;53.494;8.010;2019-08-17T17:13:12;20.30;82.80
30351;DHT22;17150;53.494;8.010;2019-08-17T17:15:39;20.00;84.80
30351;DHT22;17150;53.494;8.010;2019-08-17T17:18:07;19.70;86.20
30351;DHT22;17150;53.494;8.010;2019-08-17T17:20:54;19.60;87.50
30351;DHT22;17150;53.494;8.010;2019-08-17T17:23:19;19.40;89.50
30351;DHT22;17150;53.494;8.010;2019-08-17T17:25:47;19.30;90.00
30351;DHT22;17150;53.494;8.010;2019-08-17T17:28:14;19.20;90.10
30351;DHT22;17150;53.494;8.010;2019-08-17T17:30:44;19.10;90.40
30351;DHT22;17150;53.494;8.010;2019-08-17T17:33:11;19.00;90.70
30351;DHT22;17150;53.494;8.010;2019-08-17T17:35:39;18.90;90.90
30351;DHT22;17150;53.494;8.010;2019-08-17T17:38:07;18.80;91.40
30351;DHT22;17150;53.494;8.010;2019-08-17T17:40:41;18.80;92.00
30351;DHT22;17150;53.494;8.010;2019-08-17T17:43:05;18.70;91.60
30351;DHT22;17150;53.494;8.010;2019-08-17T17:45:33;18.70;92.20
30351;DHT22;17150;53.494;8.010;2019-08-17T17:48:01;18.60;92.20
30351;DHT22;17150;53.494;8.010;2019-08-17T17:50:28;18.50;92.20
30351;DHT22;17150;53.494;8.010;2019-08-17T17:52:56;18.50;92.30
30351;DHT22;17150;53.494;8.010;2019-08-17T17:55:23;18.40;92.80
30351;DHT22;17150;53.494;8.010;2019-08-17T17:57:51;18.30;92.60
30351;DHT22;17150;53.494;8.010;2019-08-17T18:02:57;18.20;92.20
30351;DHT22;17150;53.494;8.010;2019-08-17T18:05:25;18.20;92.30
30351;DHT22;17150;53.494;8.010;2019-08-17T18:07:53;18.10;93.00
30351;DHT22;17150;53.494;8.010;2019-08-17T18:12:57;18.10;93.10
30351;DHT22;17150;53.494;8.010;2019-08-17T18:15:24;18.00;93.30
30351;DHT22;17150;53.494;8.010;2019-08-17T18:17:51;18.10;93.00
30351;DHT22;17150;53.494;8.010;2019-08-17T18:20:17;18.10;92.80
30351;DHT22;17150;53.494;8.010;2019-08-17T18:22:43;18.00;93.00
30351;DHT22;17150;53.494;8.010;2019-08-17T18:25:10;18.10;92.60
30351;DHT22;17150;53.494;8.010;2019-08-17T18:27:36;18.10;92.70
30351;DHT22;17150;53.494;8.010;2019-08-17T18:30:09;18.00;92.80
30351;DHT22;17150;53.494;8.010;2019-08-17T18:32:35;18.00;92.90
30351;DHT22;17150;53.494;8.010;2019-08-17T18:35:04;17.90;93.10
30351;DHT22;17150;53.494;8.010;2019-08-17T18:37:30;17.80;93.10
