sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
28503;SDS011;15715;55.664;37.588;2019-06-30T21:43:36;8.45;;;3.60;;
28503;SDS011;15715;55.664;37.588;2019-06-30T21:46:58;19.48;;;6.35;;
28503;SDS011;15715;55.664;37.588;2019-06-30T22:06:50;14.53;;;7.08;;
28503;SDS011;15715;55.664;37.588;2019-06-30T22:20:08;9.25;;;3.67;;
28503;SDS011;15715;55.664;37.588;2019-06-30T22:23:31;4.65;;;3.40;;
28503;SDS011;15715;55.664;37.588;2019-06-30T22:26:54;6.28;;;4.50;;
28503;SDS011;15715;55.664;37.588;2019-06-30T22:30:17;5.20;;;4.10;;
28503;SDS011;15715;55.664;37.588;2019-06-30T22:33:40;6.78;;;3.98;;
28503;SDS011;15715;55.664;37.588;2019-06-30T22:37:02;4.95;;;3.83;;
28503;SDS011;15715;55.664;37.588;2019-06-30T22:40:25;5.33;;;4.08;;
28503;SDS011;15715;55.664;37.588;2019-06-30T22:43:48;6.78;;;4.42;;
28503;SDS011;15715;55.664;37.588;2019-06-30T22:47:10;7.12;;;4.10;;
28503;SDS011;15715;55.664;37.588;2019-06-30T22:50:33;5.53;;;3.92;;
28503;SDS011;15715;55.664;37.588;2019-06-30T22:53:56;7.97;;;4.55;;
28503;SDS011;15715;55.664;37.588;2019-06-30T22:57:19;4.62;;;3.80;;
28503;SDS011;15715;55.664;37.588;2019-06-30T23:00:41;5.83;;;4.20;;
28503;SDS011;15715;55.664;37.588;2019-06-30T23:04:04;5.97;;;4.05;;
28503;SDS011;15715;55.664;37.588;2019-06-30T23:07:27;7.47;;;4.33;;
28503;SDS011;15715;55.664;37.588;2019-06-30T23:10:50;8.23;;;4.62;;
28503;SDS011;15715;55.664;37.588;2019-06-30T23:14:12;8.30;;;4.62;;
28503;SDS011;15715;55.664;37.588;2019-06-30T23:17:35;6.08;;;3.92;;
28503;SDS011;15715;55.664;37.588;2019-06-30T23:20:58;7.92;;;5.12;;
28503;SDS011;15715;55.664;37.588;2019-06-30T23:24:21;5.95;;;3.90;;
28503;SDS011;15715;55.664;37.588;2019-06-30T23:27:44;21.93;;;19.55;;
28503;SDS011;15715;55.664;37.588;2019-06-30T23:31:08;13.10;;;9.73;;
28503;SDS011;15715;55.664;37.588;2019-06-30T23:34:30;6.17;;;4.53;;
28503;SDS011;15715;55.664;37.588;2019-06-30T23:37:53;5.70;;;4.35;;
28503;SDS011;15715;55.664;37.588;2019-06-30T23:41:16;5.50;;;4.72;;
28503;SDS011;15715;55.664;37.588;2019-06-30T23:44:39;8.55;;;4.95;;
28503;SDS011;15715;55.664;37.588;2019-06-30T23:48:02;4.87;;;3.92;;
28503;SDS011;15715;55.664;37.588;2019-06-30T23:51:24;5.83;;;4.45;;
28503;SDS011;15715;55.664;37.588;2019-06-30T23:54:47;5.60;;;5.00;;
28503;SDS011;15715;55.664;37.588;2019-06-30T23:58:10;8.83;;;4.60;;
