sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
35618;SDS011;21743;55.786;37.168;2019-12-04T12:25:14;3.53;;;2.37;;
35618;SDS011;21743;55.786;37.168;2019-12-04T12:27:42;3.25;;;1.95;;
35618;SDS011;21743;55.786;37.168;2019-12-04T12:30:11;3.03;;;1.75;;
35618;SDS011;21743;55.786;37.168;2019-12-04T12:32:42;2.55;;;2.00;;
35618;SDS011;21743;55.786;37.168;2019-12-04T12:35:11;3.78;;;2.00;;
35618;SDS011;21743;55.786;37.168;2019-12-06T00:08:35;0.60;;;0.30;;
35618;SDS011;21743;55.786;37.168;2019-12-06T00:12:20;1.50;;;1.10;;
35618;SDS011;21743;55.786;37.168;2019-12-07T02:13:51;15.43;;;9.43;;
35618;SDS011;21743;55.786;37.168;2019-12-07T02:16:59;14.85;;;9.40;;
35618;SDS011;21743;55.786;37.168;2019-12-07T02:20:00;18.65;;;9.98;;
35618;SDS011;21743;55.786;37.168;2019-12-07T02:23:10;16.45;;;10.07;;
35618;SDS011;21743;55.786;37.168;2019-12-07T02:26:11;18.20;;;11.23;;
35618;SDS011;21743;55.786;37.168;2019-12-07T02:29:58;16.33;;;10.43;;
35618;SDS011;21743;55.786;37.168;2019-12-07T02:33:20;16.90;;;10.18;;
35618;SDS011;21743;55.786;37.168;2019-12-07T02:36:35;12.43;;;7.50;;
35618;SDS011;21743;55.786;37.168;2019-12-07T02:40:34;15.85;;;9.52;;
35618;SDS011;21743;55.786;37.168;2019-12-07T02:44:03;17.27;;;10.07;;
35618;SDS011;21743;55.786;37.168;2019-12-07T02:47:23;17.37;;;10.77;;
35618;SDS011;21743;55.786;37.168;2019-12-07T02:50:34;17.12;;;10.63;;
35618;SDS011;21743;55.786;37.168;2019-12-07T02:53:35;18.10;;;11.45;;
35618;SDS011;21743;55.786;37.168;2019-12-07T02:56:45;18.27;;;10.65;;
35618;SDS011;21743;55.786;37.168;2019-12-07T02:59:40;17.83;;;10.95;;
35618;SDS011;21743;55.786;37.168;2019-12-07T03:02:34;17.17;;;11.05;;
35618;SDS011;21743;55.786;37.168;2019-12-07T03:05:25;17.02;;;10.73;;
35618;SDS011;21743;55.786;37.168;2019-12-07T03:08:22;16.90;;;10.45;;
35618;SDS011;21743;55.786;37.168;2019-12-07T03:11:34;18.05;;;10.93;;
35618;SDS011;21743;55.786;37.168;2019-12-07T03:14:21;18.77;;;10.55;;
35618;SDS011;21743;55.786;37.168;2019-12-07T03:17:10;17.55;;;10.57;;
35618;SDS011;21743;55.786;37.168;2019-12-07T03:20:03;18.95;;;10.95;;
35618;SDS011;21743;55.786;37.168;2019-12-07T03:23:07;18.15;;;11.60;;
35618;SDS011;21743;55.786;37.168;2019-12-07T03:25:57;18.25;;;11.05;;
35618;SDS011;21743;55.786;37.168;2019-12-07T03:29:07;18.25;;;10.93;;
35618;SDS011;21743;55.786;37.168;2019-12-07T03:31:54;17.85;;;10.73;;
35618;SDS011;21743;55.786;37.168;2019-12-07T03:35:00;19.12;;;11.60;;
35618;SDS011;21743;55.786;37.168;2019-12-07T03:37:46;18.98;;;11.52;;
35618;SDS011;21743;55.786;37.168;2019-12-07T03:40:41;16.95;;;10.98;;
35618;SDS011;21743;55.786;37.168;2019-12-07T03:43:28;17.15;;;11.02;;
35618;SDS011;21743;55.786;37.168;2019-12-07T03:46:15;18.48;;;11.25;;
35618;SDS011;21743;55.786;37.168;2019-12-07T03:49:05;17.08;;;9.82;;
35618;SDS011;21743;55.786;37.168;2019-12-07T03:51:56;21.77;;;11.50;;
35618;SDS011;21743;55.786;37.168;2019-12-07T03:54:44;18.80;;;10.68;;
35618;SDS011;21743;55.786;37.168;2019-12-07T03:57:38;17.60;;;10.40;;
35618;SDS011;21743;55.786;37.168;2019-12-07T04:00:24;19.87;;;11.25;;
35618;SDS011;21743;55.786;37.168;2019-12-07T04:03:02;17.48;;;11.23;;
35618;SDS011;21743;55.786;37.168;2019-12-07T04:05:48;17.50;;;10.88;;
35618;SDS011;21743;55.786;37.168;2019-12-07T04:08:19;19.67;;;11.43;;
35618;SDS011;21743;55.786;37.168;2019-12-07T04:11:06;17.85;;;10.98;;
35618;SDS011;21743;55.786;37.168;2019-12-07T04:13:54;17.10;;;10.23;;
35618;SDS011;21743;55.786;37.168;2019-12-07T04:16:39;17.55;;;10.32;;
35618;SDS011;21743;55.786;37.168;2019-12-07T04:19:27;17.92;;;10.77;;
35618;SDS011;21743;55.786;37.168;2019-12-07T04:22:10;18.25;;;10.60;;
35618;SDS011;21743;55.786;37.168;2019-12-07T04:25:02;17.25;;;10.38;;
35618;SDS011;21743;55.786;37.168;2019-12-07T04:28:24;18.85;;;10.48;;
35618;SDS011;21743;55.786;37.168;2019-12-07T04:30:55;18.55;;;10.30;;
