sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
34536;DHT22;20779;55.596;37.538;2019-11-16T01:30:52;13.30;46.50
34536;DHT22;20779;55.596;37.538;2019-11-16T01:33:20;13.10;46.10
34536;DHT22;20779;55.596;37.538;2019-11-16T01:35:49;13.30;46.90
34536;DHT22;20779;55.596;37.538;2019-11-16T01:38:18;13.40;45.60
34536;DHT22;20779;55.596;37.538;2019-11-16T01:41:00;13.20;46.40
34536;DHT22;20779;55.596;37.538;2019-11-16T01:43:37;13.30;46.40
34536;DHT22;20779;55.596;37.538;2019-11-16T01:46:08;13.50;45.90
34536;DHT22;20779;55.596;37.538;2019-11-16T01:48:37;13.60;44.70
34536;DHT22;20779;55.596;37.538;2019-11-16T01:51:07;13.30;45.70
34536;DHT22;20779;55.596;37.538;2019-11-16T01:53:36;13.00;46.30
34536;DHT22;20779;55.596;37.538;2019-11-16T01:56:05;13.40;46.40
34536;DHT22;20779;55.596;37.538;2019-11-16T01:58:34;13.30;46.30
34536;DHT22;20779;55.596;37.538;2019-11-16T02:01:03;13.50;45.50
34536;DHT22;20779;55.596;37.538;2019-11-16T02:03:32;13.40;45.60
34536;DHT22;20779;55.596;37.538;2019-11-16T02:06:02;13.30;45.20
34536;DHT22;20779;55.596;37.538;2019-11-16T02:08:33;13.30;45.20
34536;DHT22;20779;55.596;37.538;2019-11-16T02:11:04;13.10;45.50
34536;DHT22;20779;55.596;37.538;2019-11-16T02:17:04;13.40;46.10
34536;DHT22;20779;55.596;37.538;2019-11-16T02:19:33;13.20;46.40
34536;DHT22;20779;55.596;37.538;2019-11-16T02:22:02;13.50;44.80
34536;DHT22;20779;55.596;37.538;2019-11-16T02:24:30;13.20;46.10
34536;DHT22;20779;55.596;37.538;2019-11-16T02:26:59;13.30;45.30
34536;DHT22;20779;55.596;37.538;2019-11-16T02:29:27;13.30;45.40
34536;DHT22;20779;55.596;37.538;2019-11-16T02:31:56;13.50;46.10
34536;DHT22;20779;55.596;37.538;2019-11-16T02:34:24;13.70;45.50
34536;DHT22;20779;55.596;37.538;2019-11-16T02:36:53;13.80;45.40
34536;DHT22;20779;55.596;37.538;2019-11-16T02:39:22;13.60;44.60
34536;DHT22;20779;55.596;37.538;2019-11-16T02:41:50;13.70;45.50
34536;DHT22;20779;55.596;37.538;2019-11-16T02:44:19;13.60;45.40
34536;DHT22;20779;55.596;37.538;2019-11-16T02:46:48;13.70;45.40
34536;DHT22;20779;55.596;37.538;2019-11-16T02:49:16;13.80;45.00
34536;DHT22;20779;55.596;37.538;2019-11-16T02:51:45;13.90;45.00
34536;DHT22;20779;55.596;37.538;2019-11-16T02:54:14;13.90;44.50
34536;DHT22;20779;55.596;37.538;2019-11-16T02:56:42;13.80;45.20
34536;DHT22;20779;55.596;37.538;2019-11-16T02:59:11;13.60;45.10
34536;DHT22;20779;55.596;37.538;2019-11-16T03:01:41;13.80;44.90
34536;DHT22;20779;55.596;37.538;2019-11-16T03:04:10;13.90;44.80
34536;DHT22;20779;55.596;37.538;2019-11-16T03:06:39;14.10;45.40
34536;DHT22;20779;55.596;37.538;2019-11-16T03:09:08;14.20;44.20
34536;DHT22;20779;55.596;37.538;2019-11-16T03:11:36;13.90;44.40
34536;DHT22;20779;55.596;37.538;2019-11-16T03:14:05;13.80;45.00
34536;DHT22;20779;55.596;37.538;2019-11-16T03:16:34;13.80;44.80
34536;DHT22;20779;55.596;37.538;2019-11-16T03:19:03;13.90;45.10
34536;DHT22;20779;55.596;37.538;2019-11-16T03:21:31;14.00;45.10
34536;DHT22;20779;55.596;37.538;2019-11-16T03:24:00;14.00;45.00
34536;DHT22;20779;55.596;37.538;2019-11-16T03:26:29;14.10;44.20
34536;DHT22;20779;55.596;37.538;2019-11-16T03:28:58;14.00;42.90
34536;DHT22;20779;55.596;37.538;2019-11-16T03:31:28;13.70;44.80
34536;DHT22;20779;55.596;37.538;2019-11-16T03:33:56;13.70;44.60
34536;DHT22;20779;55.596;37.538;2019-11-16T03:36:25;13.90;45.30
34536;DHT22;20779;55.596;37.538;2019-11-16T03:38:53;14.10;44.50
34536;DHT22;20779;55.596;37.538;2019-11-16T03:41:22;13.80;44.60
34536;DHT22;20779;55.596;37.538;2019-11-16T03:43:51;13.50;45.60
34536;DHT22;20779;55.596;37.538;2019-11-16T03:46:39;13.40;46.30
34536;DHT22;20779;55.596;37.538;2019-11-16T03:49:23;13.20;47.10
34536;DHT22;20779;55.596;37.538;2019-11-16T03:51:56;12.80;47.50
34536;DHT22;20779;55.596;37.538;2019-11-16T03:54:25;13.20;47.80
34536;DHT22;20779;55.596;37.538;2019-11-16T03:56:55;13.10;46.40
34536;DHT22;20779;55.596;37.538;2019-11-16T03:59:24;13.10;46.90
34536;DHT22;20779;55.596;37.538;2019-11-16T04:01:53;13.10;47.20
34536;DHT22;20779;55.596;37.538;2019-11-16T04:04:22;13.20;48.20
34536;DHT22;20779;55.596;37.538;2019-11-16T04:06:54;13.40;47.60
34536;DHT22;20779;55.596;37.538;2019-11-16T04:09:22;13.30;46.50
34536;DHT22;20779;55.596;37.538;2019-11-16T04:11:51;13.10;48.00
34536;DHT22;20779;55.596;37.538;2019-11-16T04:14:20;13.30;48.50
34536;DHT22;20779;55.596;37.538;2019-11-16T04:16:50;13.40;47.80
34536;DHT22;20779;55.596;37.538;2019-11-16T04:19:19;13.40;47.40
34536;DHT22;20779;55.596;37.538;2019-11-16T04:21:48;13.70;47.60
34536;DHT22;20779;55.596;37.538;2019-11-16T04:25:03;13.70;46.90
34536;DHT22;20779;55.596;37.538;2019-11-16T04:27:34;13.50;46.20
34536;DHT22;20779;55.596;37.538;2019-11-16T04:30:04;13.20;47.30
34536;DHT22;20779;55.596;37.538;2019-11-16T04:32:35;12.70;48.10
34536;DHT22;20779;55.596;37.538;2019-11-16T04:35:05;12.80;48.90
34536;DHT22;20779;55.596;37.538;2019-11-16T04:37:34;13.10;48.00
34536;DHT22;20779;55.596;37.538;2019-11-16T04:40:02;13.10;48.90
34536;DHT22;20779;55.596;37.538;2019-11-16T04:42:33;13.20;48.60
34536;DHT22;20779;55.596;37.538;2019-11-16T04:45:04;13.50;48.70
34536;DHT22;20779;55.596;37.538;2019-11-16T04:47:33;13.50;48.10
34536;DHT22;20779;55.596;37.538;2019-11-16T04:50:02;13.40;47.10
