,Unnamed: 0,timestamp,P1,P2,pressure,temperature,humidity,sds_sensor,lat,lon,sealevel_alt,surface_alt,nearest_park,nearest_road,nearest_indust,temp_meteo,pres_meteo,hum_meteo,wind_direction,wind_speed,precipitation,prec_amount,prec_time,visibility,dew_point_temp,pred,low_bound,up_bound
2993,13456,2021-06-13 13:00:00+00:00,4.491000000000001,2.7305,98287.69,27.436,44.8505,35488,55.67,37.578,205.73394294381146,23.73394294381152,1391.8896828821246,441.11991054786415,1594.5637926428885,25.3,99204.9002,38.0,"Ветер, дующий с востоко-юго-востока",1.0,,Осадков нет,12,10.0,9.8,5.702117482109814,25.845818025213852,25.845818025190376
2994,13457,2021-06-13 14:00:00+00:00,4.064347826086957,2.4808695652173918,98323.748,25.563200000000005,47.44399999999999,35488,55.67,37.578,205.73394294381146,23.73394294381152,1391.8896828821246,441.11991054786415,1594.5637926428885,25.3,99204.9002,38.0,"Ветер, дующий с востоко-юго-востока",1.0,,Осадков нет,12,10.0,9.8,8.045265151514574,37.413531246142824,37.413531246105215
2995,13458,2021-06-13 15:00:00+00:00,3.6404166666666655,2.47,98338.14375,25.824166666666674,46.46791666666667,35488,55.67,37.578,205.73394294381146,23.73394294381152,1391.8896828821246,441.11991054786415,1594.5637926428885,25.3,99204.9002,38.0,"Ветер, дующий с востоко-юго-востока",1.0,,Осадков нет,12,10.0,9.8,4.011762874437043,18.15044937433966,18.150449374322953
2996,13459,2021-06-13 16:00:00+00:00,4.715200000000001,2.9068,98394.8196,30.3012,40.97320000000001,35488,55.67,37.578,205.73394294381146,23.73394294381152,1391.8896828821246,441.11991054786415,1594.5637926428885,22.6,99391.55099999999,54.0,"Ветер, дующий с юго-запада",1.0,,Осадков нет,12,10.0,12.7,6.597129908412225,29.989141196201512,29.989141196173605
2997,13460,2021-06-13 17:00:00+00:00,6.2495652173913046,3.779565217391305,98474.96695652172,25.39695652173913,51.42130434782609,35488,55.67,37.578,205.73394294381146,23.73394294381152,1391.8896828821246,441.11991054786415,1594.5637926428885,22.6,99391.55099999999,54.0,"Ветер, дующий с юго-запада",1.0,,Осадков нет,12,10.0,12.7,8.045265151515219,37.41353124614575,37.41353124610814
2998,13461,2021-06-13 18:00:00+00:00,8.09,4.7412,98535.1492,23.3332,58.27440000000001,35488,55.67,37.578,205.73394294381146,23.73394294381152,1391.8896828821246,441.11991054786415,1594.5637926428885,22.6,99391.55099999999,54.0,"Ветер, дующий с юго-запада",1.0,,Осадков нет,12,10.0,12.7,8.10218701686552,37.669890171877746,37.66989017184083
2999,13462,2021-06-13 19:00:00+00:00,9.872083333333332,6.095416666666666,98580.59958333334,22.20125,62.67541666666666,35488,55.67,37.578,205.73394294381146,23.73394294381152,1391.8896828821246,441.11991054786415,1594.5637926428885,19.8,99511.5408,68.0,"Штиль, безветрие",0.0,,,,10.0,13.8,8.118821901902724,37.74391591460415,37.74391591456741
3000,13463,2021-06-13 20:00:00+00:00,10.6204,6.6268,98601.91519999996,21.318,67.34119999999999,35488,55.67,37.578,205.73394294381146,23.73394294381152,1391.8896828821246,441.11991054786415,1594.5637926428885,19.8,99511.5408,68.0,"Штиль, безветрие",0.0,,,,10.0,13.8,8.177425423529467,37.99717809322856,37.9971780931925
3001,13464,2021-06-13 21:00:00+00:00,7.130434782608695,4.402608695652175,98614.46375,20.52125,66.99333333333333,35488,55.67,37.578,205.73394294381146,23.73394294381152,1391.8896828821246,441.11991054786415,1594.5637926428885,19.8,99511.5408,68.0,"Штиль, безветрие",0.0,,,,10.0,13.8,8.045265151515416,37.41353124614667,37.413531246109066
3002,13465,2021-06-13 22:00:00+00:00,7.7147999999999985,4.805600000000001,98640.2856,20.134,68.084,35488,55.67,37.578,205.73394294381146,23.73394294381152,1391.8896828821246,441.11991054786415,1594.5637926428885,17.9,99604.8662,70.0,"Штиль, безветрие",0.0,,,,10.0,12.3,8.045265151515153,37.41353124614547,37.41353124610786
3003,13466,2021-06-13 23:00:00+00:00,6.1832,3.6796,98689.86839999998,19.4768,69.20959999999998,35488,55.67,37.578,205.73394294381146,23.73394294381152,1391.8896828821246,441.11991054786415,1594.5637926428885,17.9,99604.8662,70.0,"Штиль, безветрие",0.0,,,,10.0,12.3,8.045265151515153,37.41353124614547,37.41353124610786
3004,11246,2021-06-13 00:00:00+00:00,19.296521739130434,16.046521739130434,97760.30826086957,15.918260869565215,80.56695652173912,42696,55.6287228,37.47536302,249.83108188823377,28.831081888233772,1127.1336821838593,337.8799310610548,1483.2153141947524,16.9,99178.2358,79.0,"Штиль, безветрие",0.0,,,,10.0,13.3,8.04526515151527,37.41353124614598,37.41353124610838
3005,11247,2021-06-13 01:00:00+00:00,17.991666666666667,15.251666666666667,97771.346,16.295000000000005,79.968,42696,55.6287228,37.47536302,249.83108188823377,28.831081888233772,1127.1336821838593,337.8799310610548,1483.2153141947524,18.2,99164.9036,75.0,"Штиль, безветрие",0.0,,Осадков нет,12,10.0,13.7,8.052736626828297,37.4474520226316,37.44745202259406
3006,11248,2021-06-13 02:00:00+00:00,15.690454545454548,12.818181818181818,97759.23045454542,17.026818181818182,76.89590909090909,42696,55.6287228,37.47536302,249.83108188823377,28.831081888233772,1127.1336821838593,337.8799310610548,1483.2153141947524,18.2,99164.9036,75.0,"Штиль, безветрие",0.0,,Осадков нет,12,10.0,13.7,8.04526515151527,37.41353124614598,37.41353124610838
3007,11249,2021-06-13 03:00:00+00:00,14.678333333333333,12.227916666666669,97758.37166666667,17.56833333333333,74.37916666666666,42696,55.6287228,37.47536302,249.83108188823377,28.831081888233772,1127.1336821838593,337.8799310610548,1483.2153141947524,18.2,99164.9036,75.0,"Штиль, безветрие",0.0,,Осадков нет,12,10.0,13.7,8.045265151515256,37.41353124614592,37.41353124610832
